ID,MEMBER_TYPE,SCHOOL_NAME,MEMBER_LEVEL
TMPDS6942ccd8be331a7,기자단 회원,의순초,1
TMPDS6943847c8a0eb48,기자단 회원,신평초등학교,1
TMPDS6943cff7547f74f,기자단 회원,등촌초등학교,1
TMPDS69449ff7e5f5b05,기자단 회원,경덕초등학교,1
TMPDS69455fcbc122556,기자단 회원,일월초등학교,1
TMPDS69456aa02819995,기자단 회원,안남초등학교,1
TMPDS69498947362068f,기자단 회원,안산중앙초등학교,2
TMPDS694a9dea2b0233d,기자단 회원,양영초,1
TMPDS694cd1590ba8e52,기자단 회원,금오초등학교,1
TMPDS694f5902150b610,기자단 회원,어과동중,3
TMPDS694fa9f985c16f1,기자단 회원,수지초등,2
TMPDS69554686b3e77a8,기자단 회원,조현초등학교,1
TMPDS69561b5065f4e1d,기자단 회원,서울응봉초등학교,1
TMPDS695d21f83034f8b,기자단 회원,용남초등학교,1
TMPDS695e5ea4f6a312c,기자단 회원,솔빛초등학교,3
TMPDS696a9730a1d14fa,기자단 회원,낙생초,1
TMPDS696ac5022616666,기자단 회원,서울덕수초등학교,1
TMPDS696bc1f0c55ad2e,기자단 회원,동아초등학교,1
TMPDS696dcbc33ba1fcf,기자단 회원,용인청덕초등학교,1
TMPDS696e61a5fd6a9e3,기자단 회원,성남미금초등학교,1
TMPDS696eb4049234f23,기자단 회원,다압초등학교,1
TMPDS69729979f6a4cc4,기자단 회원,인왕초등학교,1
TMPDS697a5019dcb4a7c,기자단 회원,만승초등학교,1
TMPDS697d1dda1df6535,기자단 회원,내동초등학교,1
TMPDS698132cc11161b4,기자단 회원,귤현초등학교 ,3
TMPDS69877515c98d704,기자단 회원,보라매초등학교,2
TMPDS6988a247ddfdbdc,기자단 회원,경기초,1
TMPDS698963f15067876,기자단 회원,용연초등학교,1
TMPDS699d07d1558d212,기자단 회원,홈스쿨링,1
TMPDS69a5107e4908f47,기자단 회원,한가람 초등학교,3
TMPDS69a594e56fa3a5c,기자단 회원,안양부흥초등학교,3
TMPDS69a6b9b121a1717,기자단 회원,대전태평초등학교,1
TMPDS69a6bbc3741623f,기자단 회원,서울방일초등,1
TMPDS69a743fae9607ee,기자단 회원,신흥초등학규,1
TMPDS69af98108569b50,기자단 회원,옥계동부초,1
TMPDS69b12cbeffd0dc2,기자단 회원,송중초등학교,1
TMPDS69b44ed401ac37b,기자단 회원,신서초등학교,4
TMPDS69b61dba45c01a7,기자단 회원,미사강변 초등학교,1
TMPDS69b7b1fe6b1c80f,기자단 회원,부천상일초,1
TMPDS69b858a400a80c1,기자단 회원,다솔초등학교,1
TMPDS69be0d7b030a179,기자단 회원,윤중초등,1
TMPDS69bed824dd032ef,기자단 회원,들안길초등학교,1
TMPDS69c071cf60d3093,기자단 회원,선원초등학교 ,1
TMPDS69c506fe4827643,기자단 회원,연은초등학교,1
TMPDS69c615626afd5f0,기자단 회원,보평초,1
TMPDS69c7242c3a25350,기자단 회원,송례초등학교,2
TMPDS69cb4548e0c54ef,기자단 회원,인천서면초,1
TMPDS69d027a64f4f2a8,기자단 회원,다산한강초등학교,1
TMPDS69d16fa1a83931b,기자단 회원,광교호수초등학교,3
TMPDS69d2eace9858012,기자단 회원,잠실초교/노진영,1
TMPDS69d6a831dfaec76,기자단 회원,서울신길초등학교,1
TMPDS69d6b27669ff5a3,기자단 회원,3,1
TMPDS69d9d9f47c01b85,기자단 회원,성남신기초,1
TMPDS69dfc92089dbeee,기자단 회원,가재울초등학교,1
TMPDS69e03991872a4c4,기자단 회원,남곡초/4,1
TMPDS69e342d89da006f,기자단 회원,범계초등학교,1
TMPDS69e4946fa6a84b4,기자단 회원,나래초등학교,1
TMPDS69e5f5857924a6b,기자단 회원,천안안서초등학교,1
TMPDS69e648111d4a4bb,기자단 회원,석성초등학교,4
TMPDS69e8e0876d66497,탈퇴회원,서울강덕초,1
TMPDS69eb0158fffbc82,기자단 회원,공주교대부설초등학교,1
TMPDS69ebb4fc2b9e7f2,기자단 회원,구의초등학교,1
TMPDS69ec0dea424c320,기자단 회원,천안호수초등,5
TMPDS69ed6d3e97012af,기자단 회원,잠일초등학교,4
TMPDS69ed918e8ac5ec4,기자단 회원,예일초등학교,4
TMPDS69edc5ec9872b94,기자단 회원,2,1
TMPDS69f1b0fefc3a556,기자단 회원,서울중현초등학교,1
TMPDS69f1b61726d296e,기자단 회원,다솔초 5학년,5
TMPDS69f6ed1590b1aef,기자단 회원,신촌 초등학교,1
TMPDS69f80ed070790cf,기자단 회원,1,1
TMPDS69fc8d6f131eee8,기자단 회원,서울원명초등학교,1
TMPDS6a0709ed206b71b,기자단 회원,녹양초등학교,1
TMPDS6a074801275fa51,탈퇴회원,서울 강명 초등학교,1
TMPDS6a0783c8f6b6f96,기자단 회원,서재초등,2
TMPDS6a09fe41dde295d,기자단 회원,김포한가람초등학교,1
TMPDS6a0da82b422828d,기자단 회원,서울신길초등학교,1
TMPDS6a102568d9cc3af,기자단 회원,좌동초등학교,1
TMPDS6a13674a7751c8c,기자단 회원,좌동초등학교,1
TMPDS6a17ac115050c16,기자단 회원,성동초등학교,1
TMPDS6a180b897ed7265,기자단 회원,황곡초등학교,1
TMPDS6a1feec8ba3e1f2,기자단 회원,효성남초등학교,1
TMPDS6a251cdaa16fc40,기자단 회원,신용산초등학교,1
TMPDS6a278ccf5f086d6,기자단 회원,배울초등학교,1
TMPDS6a2946721135c55,기자단 회원,금오초등학교,1
TMPDS6a2bcf1f72ba215,기자단 회원,서울숭례초등,1
TMPDS6a2c642040ae207,기자단 회원,매봉초등학교,1
TMPDS6a2d3ef443dff4f,기자단 회원,쌍봉초등학교,1
TMPDS6a300cacd78bf80,기자단 회원,양지초등,4
TMPDS6a327d735ec9760,기자단 회원,백원초등학교,1
TMPDS6a3447afb124324,기자단 회원,북가좌초,1
TMPDS6a34f41f75ac11e,기자단 회원,월광기독학교,1
TMPDS6a3c0d7ea3e2589,기자단 회원,5,1
TMPDS6a3dc4b1a5b9831,기자단 회원,한성화교학교,1
TMPDS6a3fcfe4290179f,기자단 회원,한소 초등학교 ,3
TMPDS6a4157af33cc665,기자단 회원,산운초등학교,1
TMPDS6a44b4b5b100335,기자단 회원,주엽초등학교,1
TMPDS6a4698cefb1716e,기자단 회원,인천영종초등학교,3
TMPDS6a47d1cfcc365a2,기자단 회원,거제중앙초등학교,1
TMPDS6a485854e08b5f5,기자단 회원,문창초등학교,1
TMPDS6a4c37a9e6ada52,기자단 회원,장아초등학교,1
TMPDS6a4f53e31cc0e9d,기자단 회원,가인초등학교,1
TMPDS6a531129d70946a,기자단 회원,서울 우면초등학교,1
TMPDS6a55aa8c65a8d53,기자단 회원,인천성리초등학교,4
TMPDS6a5b608ded8227f,기자단 회원,염경초등학교,1
TMPDS6a5d2c8d49c7c72,기자단 회원,춘천초등학교,1
TMPDS6a5f0ea64c39a91,기자단 회원,중3,1
TMPDS6a5f7e9676bd1d6,기자단 회원,샛별초등학교,1
TMPDS6a60dac62b9d293,기자단 회원,학동초등학교,1
TMPDS6a651a7dd6cb17e,기자단 회원,당서초등학교,1
TMPDS6a66aafcc7e1a87,기자단 회원,이담초등학교,1
TMPDS6a66ccb84a9e8fd,기자단 회원,동천초등학교,1
TMPDS6a68df57845ac48,탈퇴회원,목동초등학교,4
TMPDS6a6cb048f9f8930,기자단 회원,동패초,1
TMPDS6a70464676863ac,기자단 회원,호반초등학교,4
TMPDS6a709045ba29fbe,기자단 회원,시화초등학교,1
TMPDS6a73e1f7bc62804,기자단 회원,보평초,2
TMPDS6a7d39e0ec7a2bf,기자단 회원,합일초,1
TMPDS6a7d494d3b60976,기자단 회원,석곶초등학교,1
TMPDS6a8b875be40ec80,기자단 회원,인천용학초등학교,1
TMPDS6a8bf0089c734d2,기자단 회원,가고파초등학교,6
TMPDS6a8d8a3abd3963a,기자단 회원,내정초등학교,1
TMPDS6a8f70ef4bf4c3f,기자단 회원,당산초등학교,1
TMPDS6a90632a2e509a1,기자단 회원,예원초,1
TMPDS6a9447ed6373835,기자단 회원,목포부주초등학교,3
TMPDS6a946be920ebe39,기자단 회원,서울염강초등학교,1
TMPDS6a9498dc91fb64a,기자단 회원,내정초등학교,1
TMPDS6a9586822dc90a0,기자단 회원,인천용학초등학교,1
TMPDS6a98579e19ce481,기자단 회원,서울양전초등학교,3
TMPDS6a9cbeb5f161244,기자단 회원,부산거제초등학교,1
TMPDS6aa65504ba5fbd1,기자단 회원,서울어울초등학교,1
TMPDS6aa97787d2750a4,기자단 회원,해맞이초등학교,1
TMPDS6ab60e62c1c25af,기자단 회원,상촌초등학교,1
TMPDS6ab84782496aea2,기자단 회원,서울서초초등학교,1
TMPDS6ab8f8fcaf67cd4,기자단 회원,샘모루초등학교,1
TMPDS6abb8a979f47185,기자단 회원,용인신촌초등학교,3
TMPDS6abe8cd5a03fa4c,기자단 회원,미아초,1
TMPDS6abfa2868e5bd84,기자단 회원,인천부마초등학교,1
TMPDS6ac2b65d53c4942,기자단 회원,용학초등학교,1
TMPDS6ac661b96b256b7,기자단 회원,안양부안초등학교,4
TMPDS6ac75bc050cda2b,기자단 회원,동학초등학교,1
TMPDS6ac84f87c54c1ca,기자단 회원,효행초등학교,1
TMPDS6ac8c3f5ca0c748,기자단 회원,중앙기독초등학교,2
TMPDS6ac97baab5b13af,기자단 회원,마포대진유치원,1
TMPDS6aca3e7fc6f30fd,기자단 회원,숭례초등학교,3
TMPDS6acd0bf254b9e30,기자단 회원,삼미초등학교,1
TMPDS6acd331cc8c692a,기자단 회원,조남초등학교,1
TMPDS6ad07408ca8745f,기자단 회원,성남송현초,5
TMPDS6ad28f3aebb61c6,기자단 회원,빛가온초등학교 ,1
TMPDS6ad5d7fb89e30fc,기자단 회원,성동초등학교,1
TMPDS6ae016cea15467c,기자단 회원,성대초등학교,1
TMPDS6ae2f3ce45309f1,기자단 회원,부평서초등학교,1
TMPDS6ae77f493663200,기자단 회원,서울진관초등학교,1
TMPDS6aee769747338b7,기자단 회원,용인한빛,1
TMPDS6aee8ab8e8c6acb,기자단 회원,빛여울초등학교,1
TMPDS6af315ba93bb60f,기자단 회원,서울도성초등학교,1
TMPDS6b012d258fe2993,기자단 회원,진관초등학교,2
TMPDS6b03ed8bd3072e6,기자단 회원,문백초등학교,1
TMPDS6b0438ac1dd6052,기자단 회원,한밭 초등,3
TMPDS6b0574c8f8ecec9,기자단 회원,창촌초등학교,1
TMPDS6b061e68695fdfc,기자단 회원,환서초등학교,1
TMPDS6b0b77d7410e56d,기자단 회원,풍덕초등학교,1
TMPDS6b0c284092d13e6,기자단 회원,충암초등학교,1
TMPDS6b0d24b5a57aef9,기자단 회원,샘물학교,1
TMPDS6b10545b4a72882,기자단 회원,세류초등학교 ,3
TMPDS6b12fe530c1458c,기자단 회원,청림초등학교,1
TMPDS6b1c9fac8165664,기자단 회원,서울대명/4,1
TMPDS6b1d2bb65acb563,기자단 회원,낙민초등학교,3
TMPDS6b1f3f7e4b4975f,기자단 회원,성동초등학교,1
TMPDS6b1f508770329cd,기자단 회원,청수초등학교 ,1
TMPDS6b22bc26b60ced5,기자단 회원,분당초등학교,2
TMPDS6b22f977561432b,기자단 회원,서울가동초등학교,1
TMPDS6b2356a3f898725,기자단 회원,당정초등학교,1
TMPDS6b284dc5b46b4a0,기자단 회원,경인교육대학교부설초등학교,1
TMPDS6b31ebd120b8971,기자단 회원,당촌 초등학교,1
TMPDS6b38995f5517c0f,기자단 회원,신곡초등학교,2
TMPDS6b38f3f10e56e40,기자단 회원,아라초등학교,1
TMPDS6b39ac47d7fce9a,기자단 회원,강동초등학교,1
TMPDS6b3a9af813542ea,기자단 회원,연희초,1
TMPDS6b3c3b784d59cb8,기자단 회원,청계초등학교,1
TMPDS6b3f7a085380061,기자단 회원,전민초등학교,1
TMPDS6b401816a5b192c,기자단 회원,은빛초등학교,1
TMPDS6b41236818d4f39,기자단 회원,강상초등학교,1
TMPDS6b42170b4d932d2,기자단 회원,잠현초등학교,1
TMPDS6b465989d68c962,기자단 회원,청명초,1
TMPDS6b48f7854c5031f,기자단 회원,임진초등학교,1
TMPDS6b4a46b4d5ccae7,기자단 회원,김가희,1
TMPDS6b4dbfecf2646c7,기자단 회원,청곡초등학교,1
TMPDS6b4e99ca77e4774,기자단 회원,서현초등학교 ,2
TMPDS6b501716faf43b4,기자단 회원,광명광성초등학교,1
TMPDS6b52926d814ac46,기자단 회원,파주 갈현초등,4
TMPDS6b5400f666c35d8,기자단 회원,전주온빛초등학교,1
TMPDS6b54a4163f397c2,기자단 회원,다빛초등,1
TMPDS6b5b08a2a912619,기자단 회원,서울교육대학교부설초등학교,1
TMPDS6b5bdf6056ca8a9,기자단 회원,부천범박초등학교,1
TMPDS6b5c92414d791bd,기자단 회원,이현초,1
TMPDS6b6a3ebfc5e589b,기자단 회원,ㅡ,1
TMPDS6b6c90c0b9c0eef,기자단 회원,인천송담초등학교,1
TMPDS6b6fa2263cc8350,기자단 회원,동천초등학교,1
TMPDS6b7109f2623e72f,기자단 회원,매원초,1
TMPDS6b718f02e1fa228,기자단 회원,서울염리초등학교,1
TMPDS6b74993cf2bbd78,기자단 회원,신관초등학교,2
TMPDS6b811c72c23c595,기자단 회원,인천청일초등학교,1
TMPDS6b82e8f41a0a8e7,기자단 회원,부산송수초등학교,1
TMPDS6b84b097dde5dfd,기자단 회원,서울가재울초등학교,1
TMPDS6b84e3afe7471ca,기자단 회원,연세초,1
TMPDS6b87c67d96b2f58,기자단 회원,온빛초,1
TMPDS6b8b258477b59f1,기자단 회원,구산초등학교,1
TMPDS6b8fea37eb3b732,기자단 회원,광주 만호초등학교,2
TMPDS6b937be6774fbd8,기자단 회원,대전 관평초등학교,1
TMPDS6b99bd4de7fd2aa,기자단 회원,반포초,1
TMPDS6ba2152dd8d027c,기자단 회원,평동초,1
TMPDS6ba286783728163,기자단 회원,화도초등학교,1
TMPDS6bac66e3b86d876,기자단 회원,백송초,1
TMPDS6bb2113e8860494,기자단 회원,송화초등학교,2
TMPDS6bb3d68da2c5e99,기자단 회원,고양화정,1
TMPDS6bb4b97e2571c8e,기자단 회원,무봉초등학교,1
TMPDS6bb7f47191efaa4,기자단 회원,서울신동,1
TMPDS6bb87b9fe666cbb,기자단 회원,당촌초등학교,1
TMPDS6bba5b8bdbb18a5,기자단 회원,문정초,2
TMPDS6bbb274c172ed5c,기자단 회원,만호초등학교,1
TMPDS6bbd21b6a63698c,기자단 회원,dggs,1
TMPDS6bbfa882f14a4da,기자단 회원,서울상수초,1
TMPDS6bc126fa71ccf45,기자단 회원,상지초등학교,1
TMPDS6bc6be3cd7f362e,기자단 회원,평일초등학교,3
TMPDS6bc6c1f3ca57fb3,기자단 회원,일신초등학교 ,1
TMPDS6bc9b5fd51bfb07,기자단 회원,대덕중학교,1
TMPDS6bcaf708517645d,기자단 회원,해송초등학교,1
TMPDS6bce71ad941276f,기자단 회원,신서초등학교,1
TMPDS6bd0b02a5fc32ef,기자단 회원,이현초/2학년,2
TMPDS6bd1a4227525e61,기자단 회원,정지호,1
TMPDS6bd3ff3f33719b6,기자단 회원,철산초등학교,1
TMPDS6bd443be5eb5eff,기자단 회원,마포초등학교 ,2
TMPDS6bd9480a307107e,기자단 회원,언남초등학교,1
TMPDS6bdc0ffb0bbfcac,기자단 회원,삼송초등학교,1
TMPDS6bdc7fdc384cfff,기자단 회원,안화초등학교,1
TMPDS6bde4da92962599,기자단 회원,연희초등학교,1
TMPDS6bde9d20a6fb750,기자단 회원,서울성일초등학교,1
TMPDS6be4e6f2f455b0c,기자단 회원,안말초등학교,2
TMPDS6be6c017999d97a,기자단 회원,부천서초등학교,1
TMPDS6bea2b994229970,기자단 회원,보평중학교,1
TMPDS6bea9bb234ee18a,기자단 회원,기린초등학교,1
TMPDS6bed2387bd249eb,기자단 회원,전동초,1
TMPDS6bf0bfcabde78fc,기자단 회원,건국초 ,1
TMPDS6bf13cdc2408842,기자단 회원,문덕초등학교,1
TMPDS6bf28706c7d6714,기자단 회원,청담초등학교,1
TMPDS6bf324ac8378b2e,기자단 회원,하늘빛초등학교,1
TMPDS6bf70ce9d8d39d1,기자단 회원,공덕초등학교,1
TMPDS6bfaac0a371c400,기자단 회원,푸른초등학교,1
TMPDS6bfb2c64fbea1be,기자단 회원,서울마장초등학교,2
TMPDS6bfb4002a8ee7a5,기자단 회원,부천초,1
TMPDS6c005b243d43801,기자단 회원,문원초등학교,1
TMPDS6c02311cd3b54c5,기자단 회원,서래초등학교,2
TMPDS6c0439dc0e4cb63,기자단 회원,상현초등학교,1
TMPDS6c084fca1c6406c,기자단 회원,서울목운초등학교,4
TMPDS6c0873a499025d1,기자단 회원,풍암초등학교,1
TMPDS6c0936b2bca682b,기자단 회원,삼송초등학교,4
TMPDS6c09752094d1d9f,기자단 회원,인천신대초등학교,1
TMPDS6c0b0070412611c,기자단 회원,군산진포초등학교,1
TMPDS6c0d536bf1f6e03,기자단 회원,서울신용산초등학교,2
TMPDS6c0d6ade4bd45cc,기자단 회원,신창초등학교,1
TMPDS6c0e29e86744975,기자단 회원,서울율현초등학교,1
TMPDS6c0f7e4c850493e,기자단 회원,녹번초등학교,1
TMPDS6c105b8954f2965,기자단 회원,금양초등학교,1
TMPDS6c143291b76b072,기자단 회원,사월초등학교,1
TMPDS6c153b55a9f8b51,기자단 회원,중마초,1
TMPDS6c191a1400d6fff,기자단 회원,해밀초등학교 ,1
TMPDS6c196627fd7cdab,기자단 회원,서정초등학교,1
TMPDS6c1d1455c18e3f4,기자단 회원,새롬초등학교,1
TMPDS6c25b1fbbbb1c9a,기자단 회원,월곡초등학교,1
TMPDS6c27798746ddfd6,기자단 회원,송전초등학교,1
TMPDS6c2d0d0d9e199ba,기자단 회원,부용초등학교,1
TMPDS6c2d381059aab78,기자단 회원,서진초,1
TMPDS6c2e1f54018fb8a,기자단 회원,충암초등학교,1
TMPDS6c3479dc51601ee,기자단 회원,신중초등학교,1
TMPDS6c3706c3295cbaa,기자단 회원,미래초,1
TMPDS6c371049eb2ba62,기자단 회원,원중초등학교,6
TMPDS6c37f133a8bceb1,기자단 회원,용인 신일초,1
TMPDS6c383e5e7bf6b1c,기자단 회원,부산용소초등학교,1
TMPDS6c38bff26ffe4a1,기자단 회원,서진초등학교,1
TMPDS6c462dd952b256b,기자단 회원,빛가온초등학교,1
TMPDS6c49e787e3a6fe1,기자단 회원,문원초등학교,1
TMPDS6c4cc5e355c532c,기자단 회원,금호초등학교,1
TMPDS6c5108c0b0c6727,기자단 회원,이리초등학교,1
TMPDS6c5295e215cb355,기자단 회원,서울 안산초등학교,1
TMPDS6c5a20ec91b0272,기자단 회원,성덕초등학교,2
TMPDS6c613a48a712d79,기자단 회원,서울우암초등학교,1
TMPDS6c645f5c2720515,기자단 회원,서울중대초등학교,3
TMPDS6c6f277a5d3b759,기자단 회원,서울태랑초등학교,1
TMPDS6c708d8598488b0,기자단 회원,꿈틀자유학교,1
TMPDS6c71583efbd355f,기자단 회원,청주교육대학교부설초등학교,1
TMPDS6c74812739acc01,기자단 회원,백신초등,2
TMPDS6c763ac76f2c4c6,기자단 회원,리라초등학교,1
TMPDS6c785ba28b46007,기자단 회원,무릉초,1
TMPDS6c7890387d4ac58,기자단 회원,인천 송일초,1
TMPDS6c7a152bd051fb0,기자단 회원,동화초등학교,2
TMPDS6c7d5b79dae317f,기자단 회원,서울 계성초,1
TMPDS6c83357b09eb1ef,기자단 회원,퇴계초/3학년,1
TMPDS6c88936ca34d52c,기자단 회원,건국초등학교,6
TMPDS6c8caaf94f4b310,기자단 회원,서울잠현초등학교,1
TMPDS6c8d10710f36ce1,기자단 회원,영화초등학교/2학년,1
TMPDS6c91062e991debf,기자단 회원,관동초등학교,1
TMPDS6c92272cf780b2b,기자단 회원,두실초등학교,1
TMPDS6c93b7e13f33e4b,기자단 회원,안현 초등 학교,4
TMPDS6c9f791fdac4c1d,기자단 회원,분포초등학교,1
TMPDS6ca0aa137a906ad,기자단 회원, 창신초등학교,5
TMPDS6ca18eca7c3d3c0,기자단 회원,청라초등학교,1
TMPDS6ca65bd19ccd085,기자단 회원,서울마장초등학교,2
TMPDS6cac2b5004ccd0e,기자단 회원,인천 길주 초등학교,2
TMPDS6caeb9f178d6b37,기자단 회원,벌말초등학교,1
TMPDS6cb0a41af89abe4,기자단 회원,공진초등학교,1
TMPDS6cb1f80bcdd5e31,기자단 회원,율목초등학교,1
TMPDS6cb555ec2aba5a9,기자단 회원,서울명덕초,1
TMPDS6cb5833eac67447,기자단 회원,비봉초등학교,1
TMPDS6cb908cd8ab63ac,기자단 회원,온빛초등학교,1
